2020:07:29,09:47:24,27.125,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2020:07:29,09:47:25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
2020:07:29,09:47:27,27.1875,1,0,0,16973,28,1,2,2,1,2,2,0,0,0,0,0,0,38664,340,525.0,523.342102051,523.249389648,523.118103027,522.922729492,522.881408691,522.277587891,521.775146484,
2020:07:29,09:47:28,27.1875,1,0,0,16973,28,1,1,1,1,1,1,0,0,0,0,0,0,38664,336,525.0,523.342102051,523.249389648,523.118103027,522.922729492,522.881408691,522.277587891,521.775146484,
2020:07:29,09:47:29,27.25,1,0,0,16973,28,0,1,1,0,1,1,0,0,0,0,0,0,38664,334,525.0,523.342102051,523.249389648,523.118103027,522.922729492,522.881408691,522.277587891,521.775146484,
2020:07:29,09:47:30,27.25,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,525.0,523.342102051,523.249389648,523.118103027,522.922729492,522.881408691,522.277587891,521.775146484,
2020:07:29,09:47:31,27.25,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,525.0,523.342102051,523.249389648,523.118103027,522.922729492,522.881408691,522.277587891,521.775146484,
2020:07:29,09:47:32,27.3125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,525.0,523.342102051,523.249389648,523.118103027,522.922729492,522.881408691,522.277587891,521.775146484,
2020:07:29,09:47:33,27.3125,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,525.0,523.342102051,523.249389648,523.118103027,522.922729492,522.881408691,522.277587891,521.775146484,
2020:07:29,09:47:34,27.3125,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,515.0,520.631347656,521.678100586,523.004699707,522.922668457,522.882080078,522.280639648,521.778503418,
