13.312 none 3.0 none 938.0 rise-end ;
13.375 none 3.0 none 943.0 fall-begin ;
13.375 none 3.0 none 950.0 none ;
13.375 none 3.0 none 952.0 none ;
13.375 none 3.0 none 933.0 fall-end ;
13.187 none 3.0 none 955.0 fall-begin ;
13.25 none 3.0 none 931.0 fall-end ;
13.312 none 3.0 none 949.0 fall-begin ;
13.125 none 3.0 none 956.0 fall-end ;
13.25 rise-end 3.0 none 956.0 none ;
13.25 none 4.0 none 957.0 none ;
13.25 none 4.0 none 947.0 none ;
13.187 none 4.0 none 933.0 none ;
13.187 none 4.0 none 931.0 fall-begin ;
13.25 none 4.0 none 931.0 none ;
13.187 none 4.0 none 934.0 none ;
13.187 none 5.0 none 932.0 none ;
13.25 none 5.0 none 931.0 none ;
13.437 none 5.0 none 930.0 none ;
13.312 none 5.0 none 929.0 none ;
13.312 none 6.0 none 929.0 none ;
13.437 none 6.0 none 932.0 none ;
13.375 none 6.0 none 927.0 fall-end ;
13.437 none 6.0 none 931.0 none ;
13.375 none 6.0 none 932.0 none ;
13.5 none 6.0 none 931.0 none ;
13.5 none 6.0 none 931.0 none ;
13.375 none 6.0 none 932.0 none ;
13.375 none 6.0 none 929.0 none ;
13.562 none 6.0 none 929.0 none ;
13.562 none 7.0 none 928.0 none ;
13.562 none 7.0 none 925.0 none ;
13.5 none 10.0 none 926.0 none ;
13.562 none 10.0 none 924.0 none ;
13.5 none 13.0 none 925.0 none ;
13.437 none 13.0 none 923.0 none ;
13.5 none 18.0 none 926.0 none ;
13.562 none 24.0 rise-begin 928.0 none ;
13.437 none 28.0 none 899.0 none ;
13.5 none 35.0 none 937.0 fall-begin ;
13.562 none 40.0 none 999.0 fall-end ;
13.562 none 46.0 none 994.0 rise-begin ;
13.625 none 50.0 none 988.0 none ;
13.562 none 52.0 none 990.0 none ;
13.75 none 58.0 none 988.0 none ;
13.687 none 61.0 none 994.0 none ;
13.687 none 58.0 none 991.0 none ;
13.75 none 54.0 none 967.0 none ;
13.687 none 51.0 none 965.0 rise-end ;
13.75 none 51.0 rise-end 962.0 fall-begin ;
13.812 none 45.0 none 994.0 none ;
13.75 none 45.0 fall-begin 994.0 fall-end ;
13.625 none 40.0 none 894.0 rise-begin ;
13.5 none 40.0 none 992.0 rise-end ;
13.562 none 35.0 none 992.0 rise-begin ;
13.625 none 35.0 none 994.0 none ;
13.812 none 31.0 none 995.0 none ;
13.625 none 31.0 none 955.0 none ;
13.75 none 28.0 none 884.0 rise-end ;
13.625 none 28.0 none 939.0 fall-begin ;
13.75 none 20.0 none 926.0 none ;
13.75 none 20.0 none 938.0 none ;
13.75 none 13.0 none 931.0 none ;
13.625 none 13.0 none 925.0 none ;
13.687 none 11.0 none 926.0 none ;
13.75 none 11.0 none 914.0 none ;
13.562 none 11.0 none 908.0 none ;
13.75 none 12.0 none 907.0 none ;
13.75 none 12.0 none 911.0 none ;
13.75 none 13.0 none 919.0 none ;
13.75 none 14.0 fall-end 928.0 fall-end ;
13.75 none 17.0 none 933.0 none ;
