2020:07:29,11:09:37,N/A,N/A,N/A,N/A,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,N/A,N/A,N/A,N/A,N/A,N/A,734.35559082,710.274414062
2020:07:29,11:09:38,29.0625,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,752,752.259155273,752.162353516,751.907897949,751.244812012,750.535644531,735.315124512,711.805847168
2020:07:29,11:09:39,29.0625,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,749,749.622314453,749.790893555,750.282714844,751.280273438,750.629272461,736.195373535,713.263305664
2020:07:29,11:09:40,29.0625,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,751.874084473,751.881530762,751.067504883,751.205444336,750.665405273,737.007141113,714.657958984
2020:07:29,11:09:41,29.0625,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,752,752.276977539,752.323913574,752.078613281,751.409973145,750.823120117,737.957397461,716.260314941
2020:07:29,11:09:42,29.125,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,750,750.825927734,751.072631836,751.463500977,751.460693359,750.908752441,738.701965332,717.56060791
2020:07:29,11:09:43,29.125,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,751.65838623,751.806335449,751.916442871,751.556518555,751.008972168,739.418212891,718.820861816
2020:07:29,11:09:44,29.125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,752,750.919372559,751.005249023,751.541503906,751.578918457,751.06652832,739.97265625,719.822998047
2020:07:29,11:09:45,29.1875,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,752,750.919372559,751.005249023,751.541503906,751.578918457,751.06652832,739.97265625,719.822998047
2020:07:29,11:09:46,29.25,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,752,750.919372559,751.005249023,751.541503906,751.578918457,751.06652832,739.97265625,719.822998047
2020:07:29,11:09:47,29.25,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,752,750.919372559,751.005249023,751.541503906,751.578918457,751.06652832,739.97265625,719.822998047
2020:07:29,11:09:48,29.3125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,752,750.919372559,751.005249023,751.541503906,751.578918457,751.06652832,739.97265625,719.822998047
2020:07:29,11:09:49,29.3125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,752,750.919372559,751.005249023,751.541503906,751.578918457,751.06652832,739.97265625,719.822998047
2020:07:29,11:09:50,29.375,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,752,750.919372559,751.005249023,751.541503906,751.578918457,751.06652832,739.97265625,719.822998047
2020:07:29,11:09:51,29.3125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,752,750.919372559,751.005249023,751.541503906,751.578918457,751.06652832,739.97265625,719.822998047
2020:07:29,11:09:52,29.3125,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,752,750.919372559,751.005249023,751.541503906,751.578918457,751.06652832,739.97265625,719.822998047
2020:07:29,11:09:53,29.375,1,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38664,330,752,750.919372559,751.005249023,751.541503906,751.578918457,751.06652832,739.97265625,719.822998047
2020:07:29,11:09:54,29.4375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,752,750.919372559,751.005249023,751.541503906,751.578918457,751.06652832,739.97265625,719.822998047
2020:07:29,11:09:55,29.375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,753,752.076538086,751.891845703,751.671630859,751.590332031,751.088256836,740.16204834,720.168334961
2020:07:29,11:09:56,29.4375,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,750,751.493347168,751.731628418,751.752197266,751.592956543,751.14263916,740.784179688,721.323547363
2020:07:29,11:09:57,29.5,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,752,751.878173828,751.744934082,751.270446777,751.462280273,751.133666992,741.344360352,722.41784668
2020:07:29,11:09:58,29.5,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,752,751.949157715,751.908752441,751.647155762,751.477294922,751.174621582,741.896850586,723.488220215
2020:07:29,11:09:59,29.5625,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,751.393615723,751.335388184,751.300354004,751.442993164,751.202697754,742.513183594,724.72052002
2020:07:29,11:10:00,29.5625,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,750.903991699,751.070983887,751.372924805,751.402099609,751.213378906,742.988342285,725.69720459
2020:07:29,11:10:01,29.5625,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,750,751.049072266,751.191345215,751.140625,751.324890137,751.202758789,743.428039551,726.630249023
2020:07:29,11:10:02,29.625,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,749,750.048217773,750.096801758,749.267333984,750.989013672,751.07598877,743.784973145,727.489807129
2020:07:29,11:10:03,29.625,0,0,0,16973,28,0,0,0,0,0,0,0,0,0,0,0,0,38656,322,751,750.109008789,749.697631836,749.00769043,750.590576172,750.893615723,744.090270996,728.295288086
